WELL,DEPTH,PERM,prediction,error,abs_error_decile,relative_error
15/9-F-12,1818.894,0.0,3.4556203970116495,3.4556203970116495,0,
15/9-F-12,1819.1988,0.0,3.4527161765249184,3.4527161765249184,0,
15/9-F-12,1820.1132,0.0,3.4527161765249184,3.4527161765249184,0,
15/9-F-12,1821.942,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1822.0944,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1823.6184,0.0,3.4556203970116495,3.4556203970116495,0,
15/9-F-12,1824.2279999999998,0.0,3.4556263819173956,3.4556263819173956,0,
15/9-F-12,1825.4472,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1825.5996,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1825.7520000000002,0.0,3.4743572665741533,3.4743572665741533,0,
15/9-F-12,1825.9044,0.0,3.47439534040382,3.47439534040382,0,
15/9-F-12,1826.9712,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1828.0379999999998,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1828.1904,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1828.8,0.0,3.455306474019959,3.455306474019959,0,
15/9-F-12,1829.8668,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1830.0192,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1831.848,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1833.6768,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1834.4388,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1835.0484,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1835.3532,0.0,3.4555772323386247,3.4555772323386247,0,
15/9-F-12,1835.8104,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1836.7248,0.0,3.452740190972304,3.452740190972304,0,
15/9-F-12,1837.3344,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1837.6392,0.0,3.4556203970116495,3.4556203970116495,0,
15/9-F-12,1838.8584,0.0,3.4527161765249184,3.4527161765249184,0,
15/9-F-12,1839.7728,0.0,3.4717979373190335,3.4717979373190335,0,
15/9-F-12,1840.0776,0.0,3.471823072450419,3.471823072450419,0,
15/9-F-12,1840.23,0.0,3.4556203970116495,3.4556203970116495,0,
15/9-F-12,1840.6872,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1842.2112,0.0,3.4527161765249184,3.4527161765249184,0,
15/9-F-12,1842.3636,0.0,3.45560236747001,3.45560236747001,0,
15/9-F-12,1844.3448,0.0,3.4527161765249184,3.4527161765249184,0,
15/9-F-12,1844.9544,0.0,3.4556263819173956,3.4556263819173956,0,
15/9-F-12,1845.1068,0.0,3.452740190972304,3.452740190972304,0,
15/9-F-12,1846.6308,0.0,3.452740190972304,3.452740190972304,0,
15/9-F-12,1848.612,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1848.7644,0.0,3.4527161765249184,3.4527161765249184,0,
15/9-F-12,1849.0692,0.0,3.4527161765249184,3.4527161765249184,0,
15/9-F-12,1849.2216,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1849.8312,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1849.9836,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1850.2884,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1850.7456,0.0,3.471790983526498,3.471790983526498,0,
15/9-F-12,1850.898,0.0,3.471823072450419,3.471823072450419,0,
15/9-F-12,1852.1172,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1852.7268,0.0,3.4556203970116495,3.4556203970116495,0,
15/9-F-12,1852.8792,0.0,3.4556203970116495,3.4556203970116495,0,
15/9-F-12,1853.4888,0.0,3.4556263819173956,3.4556263819173956,0,
15/9-F-12,1853.6412,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1854.0984,0.0,3.4556263819173956,3.4556263819173956,0,
15/9-F-12,1857.1464,0.0,3.4689368815053285,3.4689368815053285,0,
15/9-F-12,1857.2988,0.0,3.4689368815053285,3.4689368815053285,0,
15/9-F-12,1857.6036,0.0,3.4527161765249184,3.4527161765249184,0,
15/9-F-12,1858.3656,0.0,3.4556203970116495,3.4556203970116495,0,
15/9-F-12,1858.8228,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1860.6516,0.0,3.471829057356166,3.471829057356166,0,
15/9-F-12,1861.8708,0.0,3.4556203970116495,3.4556203970116495,0,
15/9-F-12,1864.1568,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1864.3092,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1865.0712,0.0,3.4556203970116495,3.4556203970116495,0,
15/9-F-12,1865.2236,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1865.8332,0.0,3.4556203970116495,3.4556203970116495,0,
15/9-F-12,1868.5764,0.0,3.4555952618802643,3.4555952618802643,0,
15/9-F-12,1869.6432,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1869.7956,0.0,3.452740190972304,3.452740190972304,0,
15/9-F-12,1870.1004,0.0,3.4556263819173956,3.4556263819173956,0,
15/9-F-12,1870.5576,0.0,3.4689368815053285,3.4689368815053285,0,
15/9-F-12,1871.6244,0.0,3.4744451266283103,3.4744451266283103,0,
15/9-F-12,1871.9292,0.0,3.4556263819173956,3.4556263819173956,0,
15/9-F-12,1872.5388,0.0,3.458154591135383,3.458154591135383,0,
15/9-F-12,1872.6912,0.0,3.458154591135383,3.458154591135383,0,
15/9-F-12,1873.1484,0.0,3.4556263819173956,3.4556263819173956,0,
15/9-F-12,1873.4532,0.0,3.471829057356166,3.471829057356166,0,
15/9-F-12,1873.9104,0.0,3.471829057356166,3.471829057356166,0,
15/9-F-12,1874.0628,0.0,3.4556263819173956,3.4556263819173956,0,
15/9-F-12,1874.9772,0.0,3.452740190972304,3.452740190972304,0,
15/9-F-12,1876.1964,0.0,3.4556263819173956,3.4556263819173956,0,
15/9-F-12,1877.1108,0.0,3.458154591135383,3.458154591135383,0,
15/9-F-12,1877.7204,0.0,3.4556263819173956,3.4556263819173956,0,
15/9-F-12,1878.1776,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1878.33,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1881.378,0.0,3.452740190972304,3.452740190972304,0,
15/9-F-12,1881.6828,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1881.8352,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1883.2068,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1883.664,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1883.8164,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1884.7308,0.0,3.4556263819173956,3.4556263819173956,0,
15/9-F-12,1885.0356,0.0,3.458154591135383,3.458154591135383,0,
15/9-F-12,1885.6452,0.0,3.47439534040382,3.47439534040382,0,
15/9-F-12,1885.7976,0.0,3.4743702052724346,3.4743702052724346,0,
15/9-F-12,1887.6264,0.0,3.471829057356166,3.471829057356166,0,
15/9-F-12,1887.9312,0.0,3.47439534040382,3.47439534040382,0,
15/9-F-12,1888.5408,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1888.8456,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1889.3028,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1889.6076,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1890.2172,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1890.6744,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1892.1984,0.0,3.458154591135383,3.458154591135383,0,
15/9-F-12,1892.3508,0.0,3.458154591135383,3.458154591135383,0,
15/9-F-12,1892.9604,0.0,3.458154591135383,3.458154591135383,0,
15/9-F-12,1893.2652,0.0,3.458154591135383,3.458154591135383,0,
15/9-F-12,1895.7036,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1896.1608,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1896.3132,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1897.2276,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1897.9896,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1898.2944,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1901.19,0.0,3.458154591135383,3.458154591135383,0,
15/9-F-12,1901.9520000000002,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1902.2568,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1902.4092,0.0,3.47439534040382,3.47439534040382,0,
15/9-F-12,1902.5616,0.0,3.47439534040382,3.47439534040382,0,
15/9-F-12,1904.0856,0.0,3.483836811792665,3.483836811792665,0,
15/9-F-12,1906.2192,0.0,3.4581675298336654,3.4581675298336654,0,
15/9-F-12,1908.2004,0.0,3.458154591135383,3.458154591135383,0,
15/9-F-12,1908.81,0.0,3.47439534040382,3.47439534040382,0,
15/9-F-12,1909.7244,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1911.4008,0.0,3.47439534040382,3.47439534040382,0,
15/9-F-12,1912.3152,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1912.62,0.0,3.4743702052724346,3.4743702052724346,0,
15/9-F-12,1913.6868,0.0,3.4581675298336654,3.4581675298336654,0,
15/9-F-12,1914.4488,0.0,3.452740190972304,3.452740190972304,0,
15/9-F-12,1916.7348,0.0,3.47439534040382,3.47439534040382,0,
15/9-F-12,1917.4968,0.0,3.4715091494587296,3.4715091494587296,0,
15/9-F-12,1918.5636,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1919.3256,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1919.4779999999998,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1919.6304,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1919.9352,0.0,3.471829057356166,3.471829057356166,0,
15/9-F-12,1921.9164,0.0,3.4556012467860104,3.4556012467860104,0,
15/9-F-12,1922.2212,0.0,3.452740190972304,3.452740190972304,0,
15/9-F-12,1923.5928,0.0,3.452740190972304,3.452740190972304,0,
15/9-F-12,1924.2024,0.0,3.4556203970116495,3.4556203970116495,0,
15/9-F-12,1924.3548,0.0,3.4556203970116495,3.4556203970116495,0,
15/9-F-12,1925.1168,0.0,3.4556203970116495,3.4556203970116495,0,
15/9-F-12,1925.2692,0.0,3.455588308087728,3.455588308087728,0,
15/9-F-12,1925.7264,0.0,3.468455127494809,3.468455127494809,0,
15/9-F-12,1926.4884,0.0,3.4744451266283103,3.4744451266283103,0,
15/9-F-12,1927.2504,0.0,3.468522352727806,3.468522352727806,0,
15/9-F-12,1927.5552,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1928.0124,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1928.9268,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1929.0792,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1929.9936,0.0,3.458154591135383,3.458154591135383,0,
15/9-F-12,1930.6032,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1931.0604,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1931.2128,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1932.1272,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1932.432,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1932.8892,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1933.4988,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1935.1752,0.0,3.455306474019959,3.455306474019959,0,
15/9-F-12,1935.48,0.0,3.4689428664110746,3.4689428664110746,0,
15/9-F-12,1935.9372,0.0,3.471829057356166,3.471829057356166,0,
15/9-F-12,1936.0896,0.0,3.4556263819173956,3.4556263819173956,0,
15/9-F-12,1937.4612,0.0,3.468455127494809,3.468455127494809,0,
15/9-F-12,1937.6136,0.0,3.468455127494809,3.468455127494809,0,
15/9-F-12,1938.0708,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1939.5948,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1941.7284,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1942.1856,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1943.5572,0.0,3.4556263819173956,3.4556263819173956,0,
15/9-F-12,1944.3192,0.0,3.452740190972304,3.452740190972304,0,
15/9-F-12,1944.7764,0.0,3.4556263819173956,3.4556263819173956,0,
15/9-F-12,1945.2336,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1945.5384,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1946.4528,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1947.0624,0.0,3.4715091494587296,3.4715091494587296,0,
15/9-F-12,1947.8244,0.0,3.4846326678021944,3.4846326678021944,0,
15/9-F-12,1949.1960000000001,0.0,3.452740190972304,3.452740190972304,0,
15/9-F-12,1949.3484,0.0,3.471829057356166,3.471829057356166,0,
15/9-F-12,1949.5008,0.0,3.4556263819173956,3.4556263819173956,0,
15/9-F-12,1951.1772,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1951.3296,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1951.4820000000002,0.0,3.4581675298336654,3.4581675298336654,0,
15/9-F-12,1951.7868,0.0,3.455306474019959,3.455306474019959,0,
15/9-F-12,1951.9392,0.0,3.455306474019959,3.455306474019959,0,
15/9-F-12,1952.244,0.0,3.452740190972304,3.452740190972304,0,
15/9-F-12,1953.4632,0.0,3.4689368815053285,3.4689368815053285,0,
15/9-F-12,1953.7679999999998,0.0,3.4556203970116495,3.4556203970116495,0,
15/9-F-12,1954.3776,0.0,3.4556263819173956,3.4556263819173956,0,
15/9-F-12,1954.9872,0.0,3.4689428664110746,3.4689428664110746,0,
15/9-F-12,1955.5968,0.0,3.4689368815053285,3.4689368815053285,0,
15/9-F-12,1955.9016,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1956.3588,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1956.6636,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1956.816,0.0,3.4689368815053285,3.4689368815053285,0,
15/9-F-12,1957.8828,0.0,3.4527161765249184,3.4527161765249184,0,
15/9-F-12,1959.2544,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1960.1688,0.0,3.452740190972304,3.452740190972304,0,
15/9-F-12,1960.9308,0.0,3.4556263819173956,3.4556263819173956,0,
15/9-F-12,1961.388,0.0,3.4555952618802643,3.4555952618802643,0,
15/9-F-12,1961.8452,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1963.8264,0.0,3.452740190972304,3.452740190972304,0,
15/9-F-12,1965.3504,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1965.6552,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1966.8744,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1967.1792,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1967.6364,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1968.3984,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1969.0079999999998,0.05771080000000001,3.72029941600705,3.6625886160070498,0,63.46452684778325
15/9-F-12,1969.77,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1971.1416,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1971.7512,0.0,3.4581675298336654,3.4581675298336654,0,
15/9-F-12,1972.6656,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1972.9704,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1973.1228,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1973.2752,0.0,3.455306474019959,3.455306474019959,0,
15/9-F-12,1973.4276,0.0,3.455306474019959,3.455306474019959,0,
15/9-F-12,1975.5612,0.0,3.47439534040382,3.47439534040382,0,
15/9-F-12,1976.1708,0.0,3.4555952618802643,3.4555952618802643,0,
15/9-F-12,1976.9328,0.0,3.4556263819173956,3.4556263819173956,0,
15/9-F-12,1977.8472,0.0,3.4556203970116495,3.4556203970116495,0,
15/9-F-12,1977.9996,0.0,3.452740190972304,3.452740190972304,0,
15/9-F-12,1978.152,0.0,3.4689428664110746,3.4689428664110746,0,
15/9-F-12,1978.3044,0.0,3.4743702052724346,3.4743702052724346,0,
15/9-F-12,1978.4568,0.0,3.47439534040382,3.47439534040382,0,
15/9-F-12,1979.9808,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1981.8096,0.0,3.471829057356166,3.471829057356166,0,
15/9-F-12,1982.5716,0.0,3.4556263819173956,3.4556263819173956,0,
15/9-F-12,1983.3336,0.0,3.47439534040382,3.47439534040382,0,
15/9-F-12,1983.486,0.0,3.47439534040382,3.47439534040382,0,
15/9-F-12,1983.6384,0.0,3.47439534040382,3.47439534040382,0,
15/9-F-12,1983.7908,0.0,3.47439534040382,3.47439534040382,0,
15/9-F-12,1985.3148,0.0,3.47439534040382,3.47439534040382,0,
15/9-F-12,1985.9244,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1986.9912,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1987.4484,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1987.6008,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1987.7532,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1988.2104,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1988.82,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1989.7344,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1991.5632,0.0,3.455306474019959,3.455306474019959,0,
15/9-F-12,1991.868,0.0,3.455306474019959,3.455306474019959,0,
15/9-F-12,1992.4776,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1992.7824,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1993.2396,0.0,3.455306474019959,3.455306474019959,0,
15/9-F-12,1993.5444,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1994.4588,0.0,3.455306474019959,3.455306474019959,0,
15/9-F-12,1994.7636,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1995.0684,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1995.6779999999999,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,1996.8972,0.0,3.471829057356166,3.471829057356166,0,
15/9-F-12,1997.0496,0.0,3.4689428664110746,3.4689428664110746,0,
15/9-F-12,1997.2020000000002,0.0,3.471829057356166,3.471829057356166,0,
15/9-F-12,1997.6592,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,1997.8116,0.0,3.4689368815053285,3.4689368815053285,0,
15/9-F-12,1997.964,0.0,3.4689428664110746,3.4689428664110746,0,
15/9-F-12,1998.4212,0.0,3.4689428664110746,3.4689428664110746,0,
15/9-F-12,1999.6404,0.0,3.4555952618802643,3.4555952618802643,0,
15/9-F-12,1999.7928,0.0,3.452734206066558,3.452734206066558,0,
15/9-F-12,2000.5548,0.0,3.4844139925324624,3.4844139925324624,0,
15/9-F-12,2001.4692,0.0,3.4841192197664124,3.4841192197664124,0,
15/9-F-12,2001.774,0.0368642,3.626376890885094,3.589512690885094,0,97.37123526036355
15/9-F-12,2002.2312,0.0,3.4892745758522437,3.4892745758522437,0,
15/9-F-12,2002.536,0.0,3.489268590946498,3.489268590946498,0,
15/9-F-12,2003.2979999999998,0.0405074,3.6258249036602876,3.5853175036602876,0,88.51018588357405
15/9-F-12,2003.4504,0.0421925,3.6283911867079426,3.5861986867079425,0,84.99611747841304
15/9-F-12,2003.9076,0.0,3.471829057356166,3.471829057356166,0,
15/9-F-12,2004.6696,0.032688299999999997,3.6209488881027267,3.588260588102727,0,109.7720159232119
15/9-F-12,2007.5652,0.0,3.4744451266283103,3.4744451266283103,0,
15/9-F-12,2008.1748,0.0,3.4870054107115025,3.4870054107115025,0,
15/9-F-12,2008.3272,0.0271438,3.6205012647399224,3.5933574647399222,0,132.38225542259826
15/9-F-12,2009.0892,0.0,3.4744451266283103,3.4744451266283103,0,
15/9-F-12,2009.8512,0.0,3.485217818037794,3.485217818037794,0,
15/9-F-12,2011.0704,0.0,3.4715091494587296,3.4715091494587296,0,
15/9-F-12,2011.2228,0.0,3.4840253969957256,3.4840253969957256,0,
15/9-F-12,2011.3752,0.0,3.4826515349901386,3.4826515349901386,0,
15/9-F-12,2012.442,0.0780637,3.628847611017883,3.550783911017883,0,45.48572397949217
15/9-F-12,2015.6424,0.0,3.4717979373190335,3.4717979373190335,0,
15/9-F-12,2016.0996,0.0,3.4717979373190335,3.4717979373190335,0,
15/9-F-12,2017.1664,0.0,3.4689428664110746,3.4689428664110746,0,
15/9-F-12,2017.3188,0.0,3.471829057356166,3.471829057356166,0,
15/9-F-12,2017.4712,0.0,3.471829057356166,3.471829057356166,0,
15/9-F-12,2018.0808,0.0,3.4689428664110746,3.4689428664110746,0,
15/9-F-12,2018.2332,0.0,3.4743702052724346,3.4743702052724346,0,
15/9-F-12,2021.586,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,2022.9576,0.0,3.47439534040382,3.47439534040382,0,
15/9-F-12,2023.11,0.0,3.4715091494587296,3.4715091494587296,0,
15/9-F-12,2023.7196,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,2024.3292,0.0,3.452740190972304,3.452740190972304,0,
15/9-F-12,2024.7864,0.0,3.452740190972304,3.452740190972304,0,
15/9-F-12,2025.0912,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,2025.8532,0.0,3.47439534040382,3.47439534040382,0,
15/9-F-12,2028.444,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,2028.5964,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,2029.8156,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,2030.2728,0.0,3.455306474019959,3.455306474019959,0,
15/9-F-12,2030.4252,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,2031.6444,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,2032.4064,0.0,3.47439534040382,3.47439534040382,0,
15/9-F-12,2033.016,0.0,3.47439534040382,3.47439534040382,0,
15/9-F-12,2033.7779999999998,0.0,3.452740190972304,3.452740190972304,0,
15/9-F-12,2034.3876,0.0,3.4556263819173956,3.4556263819173956,0,
15/9-F-12,2035.3020000000001,0.0,3.47439534040382,3.47439534040382,0,
15/9-F-12,2036.0639999999999,0.0,3.4556263819173956,3.4556263819173956,0,
15/9-F-12,2036.2164,0.0,3.4556263819173956,3.4556263819173956,0,
15/9-F-12,2036.3688,0.0,3.452740190972304,3.452740190972304,0,
15/9-F-12,2036.9784,0.0,3.471829057356166,3.471829057356166,0,
15/9-F-12,2037.7404,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,2038.1976,0.0,3.47439534040382,3.47439534040382,0,
15/9-F-12,2038.5024,0.0,3.4556263819173956,3.4556263819173956,0,
15/9-F-12,2038.8072,0.0,3.452740190972304,3.452740190972304,0,
15/9-F-12,2040.0264,0.0,3.471829057356166,3.471829057356166,0,
15/9-F-12,2042.3124,0.0,3.47439534040382,3.47439534040382,0,
15/9-F-12,2042.7696,0.0,3.4743572665741533,3.4743572665741533,0,
15/9-F-12,2044.5984,0.0,3.4826515349901386,3.4826515349901386,0,
15/9-F-12,2044.7508,0.0,3.4827414328621185,3.4827414328621185,0,
15/9-F-12,2047.0368,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,2047.7988,0.0,3.455306474019959,3.455306474019959,0,
15/9-F-12,2051.6088,0.0,3.4581926649650505,3.4581926649650505,0,
15/9-F-12,2053.7424,0.0,3.47439534040382,3.47439534040382,0,
15/9-F-12,2057.8572,0.0,3.47439534040382,3.47439534040382,0,
15/9-F-12,2058.3144,0.0,3.4715091494587296,3.4715091494587296,0,
15/9-F-12,2059.3812,0.0,3.4826515349901386,3.4826515349901386,0,
15/9-F-12,2059.5336,0.0,3.4827414328621185,3.4827414328621185,0,
15/9-F-12,2060.448,0.0,3.479765344045047,3.479765344045047,0,
15/9-F-12,2060.7528,0.0,3.4869802755801174,3.4869802755801174,0,
15/9-F-12,2061.3624,0.178478,3.667568659157406,3.489090659157406,0,19.54913579913158
15/9-F-12,2061.8196,0.0405089,3.631252242521649,3.590743342521649,0,88.64085034453291
15/9-F-12,2062.2768,0.13804,3.6541535913097674,3.516113591309767,0,25.471700893290112
15/9-F-12,2062.734,0.035312699999999995,3.624329384670381,3.589016684670381,0,101.63529508279971
15/9-F-12,2063.8008,0.0526999,3.626734284302023,3.5740343843020232,0,67.81861795377264
15/9-F-12,2063.9532,0.0889812,3.628040447497465,3.5390592474974647,0,39.77311215737105
15/9-F-12,2064.258,0.20380299999999998,3.6719073659814807,3.4681043659814805,0,17.016944627809604
15/9-F-12,2065.3248,0.0674259,3.6382549707783287,3.570829070778329,0,52.95930897145354
15/9-F-12,2065.4772,6.3647E-4,3.555304106734127,3.554667636734127,0,5584.972797985965
15/9-F-12,2065.6296,7.86E-6,3.54938720669168,3.54937934669168,0,451574.9804951247
15/9-F-12,2066.3916,0.261905,3.7053021483961017,3.4433971483961017,0,13.14750443250836
15/9-F-12,2066.6964,0.23209499999999997,3.81330747526934,3.5812124752693397,0,15.429942373895777
15/9-F-12,2067.7632,0.280129,3.7123420147755257,3.4322130147755257,0,12.252258833521433
15/9-F-12,2068.5252,0.47863100000000003,3.85123442164656,3.37260342164656,0,7.046353916997771
15/9-F-12,2068.9824,0.0679943,3.641116026592034,3.573121726592034,0,52.55031269668243
15/9-F-12,2069.8968,0.10811099999999998,3.6448677009377968,3.5367567009377967,0,32.71412438084744
15/9-F-12,2070.2016,0.11577,3.645892555614174,3.530122555614174,0,30.492550363774505
15/9-F-12,2070.5064,0.253065,3.705172785314828,3.452107785314828,0,13.641190150020067
15/9-F-12,2070.6588,0.036206300000000004,3.657223700228789,3.621017400228789,0,100.01069980165852
15/9-F-12,2071.4208,0.0,3.484345304893162,3.484345304893162,0,
15/9-F-12,2071.5732,0.0465901,3.622682972980126,3.576092872980126,0,76.7564970450831
15/9-F-12,2072.3352,0.0202116,3.7302286170354146,3.7100170170354145,0,183.55879876088062
15/9-F-12,2072.64,0.0685634,3.641116026592034,3.572552626592034,0,52.10582652832319
15/9-F-12,2073.0972,0.21044899999999997,3.6693410829338258,3.4588920829338257,0,16.435773431728478
15/9-F-12,2074.926,0.357453,3.8111976373825205,3.4537446373825205,0,9.6620944218751
15/9-F-12,2075.2308,0.307454,3.7281704731848584,3.4207164731848585,0,11.125945582704595
15/9-F-12,2077.212,0.10587200000000001,3.6420066451240904,3.5361346451240903,0,33.40009299081995
15/9-F-12,2077.8216,0.35591300000000003,3.813763920430176,3.4578509204301757,0,9.715438661780198
15/9-F-12,2079.0408,0.049353100000000004,3.622682972980126,3.573329872980126,0,72.40335202814262
15/9-F-12,2079.6504,0.200524,3.6693410829338258,3.4688170829338256,0,17.298762656509073
15/9-F-12,2080.1076,0.0869906,3.6306067305451197,3.5436161305451197,0,40.735621211316165
15/9-F-12,2080.5648,0.0,3.47439534040382,3.47439534040382,0,
