WELL,DEPTH,SW,prediction,error,abs_error_decile,relative_error
15/9-F-12,1671.9804,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1673.9616,1.0,0.98943704,-0.0105629563331604,0,-0.0105629563331604
15/9-F-12,1676.5524,1.0,0.9999349,-6.508827209472656E-5,0,-6.508827209472656E-5
15/9-F-12,1677.3144,1.0,0.9999931,-6.9141387939453125E-6,0,-6.9141387939453125E-6
15/9-F-12,1677.924,1.0,1.0000107,1.0728836059570312E-5,0,1.0728836059570312E-5
15/9-F-12,1678.0764,1.0,0.9999527,-4.7326087951660156E-5,0,-4.7326087951660156E-5
15/9-F-12,1678.8384,1.0,0.9999895,-1.049041748046875E-5,0,-1.049041748046875E-5
15/9-F-12,1680.8196,1.0,1.0002205,2.205371856689453E-4,0,2.205371856689453E-4
15/9-F-12,1682.9532,1.0,1.0000384,3.838539123535156E-5,0,3.838539123535156E-5
15/9-F-12,1683.1056,1.0,0.9999858,-1.4185905456542969E-5,0,-1.4185905456542969E-5
15/9-F-12,1685.2392,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1685.8488,1.0,1.0000718,7.176399230957031E-5,0,7.176399230957031E-5
15/9-F-12,1687.83,1.0,0.999882,-1.1801719665527344E-4,0,-1.1801719665527344E-4
15/9-F-12,1687.9824,1.0,0.9999039,-9.608268737792969E-5,0,-9.608268737792969E-5
15/9-F-12,1688.1348,1.0,0.99998575,-1.424551010131836E-5,0,-1.424551010131836E-5
15/9-F-12,1689.9636,1.0,1.0000718,7.176399230957031E-5,0,7.176399230957031E-5
15/9-F-12,1691.0304,1.0,0.99978435,-2.1564960479736328E-4,0,-2.1564960479736328E-4
15/9-F-12,1691.1828,1.0,0.9999039,-9.608268737792969E-5,0,-9.608268737792969E-5
15/9-F-12,1691.3352,1.0,1.0000547,5.4717063903808594E-5,0,5.4717063903808594E-5
15/9-F-12,1691.4876,1.0,0.99989116,-1.0883808135986328E-4,0,-1.0883808135986328E-4
15/9-F-12,1691.9448,1.0,0.99986386,-1.361370086669922E-4,0,-1.361370086669922E-4
15/9-F-12,1692.0972,1.0,1.0000535,5.352497100830078E-5,0,5.352497100830078E-5
15/9-F-12,1692.5544,1.0,0.99998575,-1.424551010131836E-5,0,-1.424551010131836E-5
15/9-F-12,1692.7068,1.0,0.9995597,-4.4029951095581055E-4,0,-4.4029951095581055E-4
15/9-F-12,1693.164,1.0,1.0001621,1.621246337890625E-4,0,1.621246337890625E-4
15/9-F-12,1693.6212,1.0,1.0003139,3.1387805938720703E-4,0,3.1387805938720703E-4
15/9-F-12,1693.7736,1.0,1.0000535,5.352497100830078E-5,0,5.352497100830078E-5
15/9-F-12,1694.8404,1.0,1.0004251,4.2510032653808594E-4,0,4.2510032653808594E-4
15/9-F-12,1694.9928,1.0,1.0001895,1.895427703857422E-4,0,1.895427703857422E-4
15/9-F-12,1695.45,1.0,1.0000547,5.4717063903808594E-5,0,5.4717063903808594E-5
15/9-F-12,1696.3644,1.0,1.0000535,5.352497100830078E-5,0,5.352497100830078E-5
15/9-F-12,1697.8884,1.0,1.0000547,5.4717063903808594E-5,0,5.4717063903808594E-5
15/9-F-12,1698.8028,1.0,0.99696875,-0.0030312538146972656,0,-0.0030312538146972656
15/9-F-12,1699.8696,1.0,1.0000535,5.352497100830078E-5,0,5.352497100830078E-5
15/9-F-12,1700.1744,1.0,0.9998877,-1.1229515075683594E-4,0,-1.1229515075683594E-4
15/9-F-12,1700.9364,1.0,1.0000718,7.176399230957031E-5,0,7.176399230957031E-5
15/9-F-12,1701.0888,1.0,1.0000718,7.176399230957031E-5,0,7.176399230957031E-5
15/9-F-12,1702.4604,1.0,1.000081,8.094310760498047E-5,0,8.094310760498047E-5
15/9-F-12,1703.07,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1703.3748,1.0,1.0000718,7.176399230957031E-5,0,7.176399230957031E-5
15/9-F-12,1703.832,1.0,0.99986386,-1.361370086669922E-4,0,-1.361370086669922E-4
15/9-F-12,1703.9844,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1705.5084,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1705.6608,1.0,0.99986386,-1.361370086669922E-4,0,-1.361370086669922E-4
15/9-F-12,1706.88,1.0,1.0000535,5.352497100830078E-5,0,5.352497100830078E-5
15/9-F-12,1707.4896,1.0,1.0002232,2.231597900390625E-4,0,2.231597900390625E-4
15/9-F-12,1707.9468,1.0,1.0000718,7.176399230957031E-5,0,7.176399230957031E-5
15/9-F-12,1710.5376,1.0,0.9999039,-9.608268737792969E-5,0,-9.608268737792969E-5
15/9-F-12,1711.2996,1.0,0.9999236,-7.641315460205078E-5,0,-7.641315460205078E-5
15/9-F-12,1711.4520000000002,1.0,1.0000718,7.176399230957031E-5,0,7.176399230957031E-5
15/9-F-12,1713.7379999999998,1.0,1.0001621,1.621246337890625E-4,0,1.621246337890625E-4
15/9-F-12,1713.8904,1.0,1.0000535,5.352497100830078E-5,0,5.352497100830078E-5
15/9-F-12,1714.5,1.0,1.000081,8.094310760498047E-5,0,8.094310760498047E-5
15/9-F-12,1714.9572,1.0,0.99986386,-1.361370086669922E-4,0,-1.361370086669922E-4
15/9-F-12,1715.5668,1.0,0.9998858,-1.1420249938964844E-4,0,-1.1420249938964844E-4
15/9-F-12,1715.7192,1.0,1.0000535,5.352497100830078E-5,0,5.352497100830078E-5
15/9-F-12,1716.3288,1.0,0.9998858,-1.1420249938964844E-4,0,-1.1420249938964844E-4
15/9-F-12,1718.9196,1.0,0.99986386,-1.361370086669922E-4,0,-1.361370086669922E-4
15/9-F-12,1719.3768,1.0,0.99988794,-1.1205673217773438E-4,0,-1.1205673217773438E-4
15/9-F-12,1719.9864,1.0,0.9999508,-4.9173831939697266E-5,0,-4.9173831939697266E-5
15/9-F-12,1720.4436,1.0,0.9999508,-4.9173831939697266E-5,0,-4.9173831939697266E-5
15/9-F-12,1721.0532,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1722.5772,1.0,0.99993443,-6.556510925292969E-5,0,-6.556510925292969E-5
15/9-F-12,1723.3392,1.0,0.99988925,-1.1074542999267578E-4,0,-1.1074542999267578E-4
15/9-F-12,1723.644,1.0,0.99989116,-1.0883808135986328E-4,0,-1.0883808135986328E-4
15/9-F-12,1724.406,1.0,0.9999039,-9.608268737792969E-5,0,-9.608268737792969E-5
15/9-F-12,1724.7108,1.0,0.9999039,-9.608268737792969E-5,0,-9.608268737792969E-5
15/9-F-12,1724.8632,1.0,0.99989426,-1.0573863983154297E-4,0,-1.0573863983154297E-4
15/9-F-12,1725.7776,1.0,0.9999039,-9.608268737792969E-5,0,-9.608268737792969E-5
15/9-F-12,1728.8256,1.0,0.99993443,-6.556510925292969E-5,0,-6.556510925292969E-5
15/9-F-12,1730.3496,1.0,0.9999039,-9.608268737792969E-5,0,-9.608268737792969E-5
15/9-F-12,1731.264,1.0,1.0000718,7.176399230957031E-5,0,7.176399230957031E-5
15/9-F-12,1731.7212,1.0,1.0001225,1.2254714965820312E-4,0,1.2254714965820312E-4
15/9-F-12,1732.3308,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1735.3788,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1735.9884,1.0,1.0001225,1.2254714965820312E-4,0,1.2254714965820312E-4
15/9-F-12,1736.1408,1.0,0.9999039,-9.608268737792969E-5,0,-9.608268737792969E-5
15/9-F-12,1736.2932,1.0,0.9999199,-8.0108642578125E-5,0,-8.0108642578125E-5
15/9-F-12,1736.598,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1736.9028,1.0,1.000072,7.200241088867188E-5,0,7.200241088867188E-5
15/9-F-12,1737.9696,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1739.3412,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1739.9508,1.0,0.99993443,-6.556510925292969E-5,0,-6.556510925292969E-5
15/9-F-12,1741.7796,1.0,0.9998877,-1.1229515075683594E-4,0,-1.1229515075683594E-4
15/9-F-12,1742.0844,1.0,0.99986386,-1.361370086669922E-4,0,-1.361370086669922E-4
15/9-F-12,1742.8464,1.0,0.9998858,-1.1420249938964844E-4,0,-1.1420249938964844E-4
15/9-F-12,1743.4560000000001,1.0,0.99993443,-6.556510925292969E-5,0,-6.556510925292969E-5
15/9-F-12,1743.7608,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1746.504,1.0,1.0000098,9.775161743164062E-6,0,9.775161743164062E-6
15/9-F-12,1748.9424,1.0,0.9999677,-3.230571746826172E-5,0,-3.230571746826172E-5
15/9-F-12,1749.5520000000001,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1750.7712,1.0,1.000072,7.200241088867188E-5,0,7.200241088867188E-5
15/9-F-12,1751.2284,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1751.9904,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1752.2952,1.0,1.0000535,5.352497100830078E-5,0,5.352497100830078E-5
15/9-F-12,1753.5144,1.0,0.9999039,-9.608268737792969E-5,0,-9.608268737792969E-5
15/9-F-12,1754.124,1.0,0.9999584,-4.1604042053222656E-5,0,-4.1604042053222656E-5
15/9-F-12,1755.8004,1.0,0.99993443,-6.556510925292969E-5,0,-6.556510925292969E-5
15/9-F-12,1756.41,1.0,0.99986386,-1.361370086669922E-4,0,-1.361370086669922E-4
15/9-F-12,1756.5624,1.0,1.0001967,1.9669532775878906E-4,0,1.9669532775878906E-4
15/9-F-12,1757.934,1.0,0.9999058,-9.417533874511719E-5,0,-9.417533874511719E-5
15/9-F-12,1759.3056,1.0,1.0001621,1.621246337890625E-4,0,1.621246337890625E-4
15/9-F-12,1759.7628,1.0,1.0000718,7.176399230957031E-5,0,7.176399230957031E-5
15/9-F-12,1760.22,1.0,0.99986386,-1.361370086669922E-4,0,-1.361370086669922E-4
15/9-F-12,1760.9820000000002,1.0,1.0000535,5.352497100830078E-5,0,5.352497100830078E-5
15/9-F-12,1761.1344,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1763.1156,1.0,1.0010008,0.0010007619857788086,0,0.0010007619857788086
15/9-F-12,1763.4204,1.0,0.999852,-1.4799833297729492E-4,0,-1.4799833297729492E-4
15/9-F-12,1763.8776,1.0,0.99992007,-7.992982864379883E-5,0,-7.992982864379883E-5
15/9-F-12,1764.7920000000001,1.0,0.9999368,-6.318092346191406E-5,0,-6.318092346191406E-5
15/9-F-12,1766.4684,1.0,0.9999039,-9.608268737792969E-5,0,-9.608268737792969E-5
15/9-F-12,1766.6208,1.0,1.0000718,7.176399230957031E-5,0,7.176399230957031E-5
15/9-F-12,1766.7732,1.0,1.0000718,7.176399230957031E-5,0,7.176399230957031E-5
15/9-F-12,1767.6876,1.0,1.000072,7.200241088867188E-5,0,7.200241088867188E-5
15/9-F-12,1767.84,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1767.9924,1.0,1.000081,8.094310760498047E-5,0,8.094310760498047E-5
15/9-F-12,1769.6688,1.0,0.9992169,-7.83085823059082E-4,0,-7.83085823059082E-4
15/9-F-12,1769.8212,1.0,0.9991889,-8.111000061035156E-4,0,-8.111000061035156E-4
15/9-F-12,1770.2784,1.0,0.9985087,-0.0014913082122802734,0,-0.0014913082122802734
15/9-F-12,1771.3452,1.0,1.0000448,4.482269287109375E-5,0,4.482269287109375E-5
15/9-F-12,1772.1072,1.0,0.99979085,-2.091526985168457E-4,0,-2.091526985168457E-4
15/9-F-12,1772.412,1.0,0.9999327,-6.729364395141602E-5,0,-6.729364395141602E-5
15/9-F-12,1773.6312,1.0,0.999882,-1.1801719665527344E-4,0,-1.1801719665527344E-4
15/9-F-12,1773.7836,1.0,0.99993443,-6.556510925292969E-5,0,-6.556510925292969E-5
15/9-F-12,1774.5456,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1774.6979999999999,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1775.46,1.0,1.0000535,5.352497100830078E-5,0,5.352497100830078E-5
15/9-F-12,1775.6124,1.0,1.0000535,5.352497100830078E-5,0,5.352497100830078E-5
15/9-F-12,1776.5268,1.0,0.9999039,-9.608268737792969E-5,0,-9.608268737792969E-5
15/9-F-12,1776.8316,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1777.5936,1.0,0.9997059,-2.9408931732177734E-4,0,-2.9408931732177734E-4
15/9-F-12,1777.746,1.0,1.0001967,1.9669532775878906E-4,0,1.9669532775878906E-4
15/9-F-12,1778.5079999999998,1.0,1.0000739,7.390975952148438E-5,0,7.390975952148438E-5
15/9-F-12,1779.5748,1.0,1.0006175,6.175041198730469E-4,0,6.175041198730469E-4
15/9-F-12,1780.1844,1.0,0.999882,-1.1801719665527344E-4,0,-1.1801719665527344E-4
15/9-F-12,1782.9276,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1783.08,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1783.2324,1.0,1.0000535,5.352497100830078E-5,0,5.352497100830078E-5
15/9-F-12,1785.0612,1.0,0.99989426,-1.0573863983154297E-4,0,-1.0573863983154297E-4
15/9-F-12,1786.128,1.0,1.0003529,3.528594970703125E-4,0,3.528594970703125E-4
15/9-F-12,1787.1948,1.0,1.0000038,3.814697265625E-6,0,3.814697265625E-6
15/9-F-12,1788.8712,1.0,0.99989426,-1.0573863983154297E-4,0,-1.0573863983154297E-4
15/9-F-12,1789.0236,1.0,1.0001225,1.2254714965820312E-4,0,1.2254714965820312E-4
15/9-F-12,1789.6332,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1790.5476,1.0,1.0000113,1.1324882507324219E-5,0,1.1324882507324219E-5
15/9-F-12,1791.1572,1.0,1.0000525,5.245208740234375E-5,0,5.245208740234375E-5
15/9-F-12,1791.3096,1.0,0.99993443,-6.556510925292969E-5,0,-6.556510925292969E-5
15/9-F-12,1791.7668,1.0,1.0000038,3.814697265625E-6,0,3.814697265625E-6
15/9-F-12,1792.6812,1.0,1.0001225,1.2254714965820312E-4,0,1.2254714965820312E-4
15/9-F-12,1793.5956,1.0,1.0001225,1.2254714965820312E-4,0,1.2254714965820312E-4
15/9-F-12,1794.51,1.0,0.9999199,-8.0108642578125E-5,0,-8.0108642578125E-5
15/9-F-12,1796.3388,1.0,1.0000219,2.193450927734375E-5,0,2.193450927734375E-5
15/9-F-12,1796.796,1.0,1.0001225,1.2254714965820312E-4,0,1.2254714965820312E-4
15/9-F-12,1796.9484,1.0,0.9998187,-1.8131732940673828E-4,0,-1.8131732940673828E-4
15/9-F-12,1797.2532,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1797.4056,1.0,1.0000589,5.888938903808594E-5,0,5.888938903808594E-5
15/9-F-12,1797.558,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1797.7104,1.0,1.0000219,2.193450927734375E-5,0,2.193450927734375E-5
15/9-F-12,1799.3868,1.0,1.0000219,2.193450927734375E-5,0,2.193450927734375E-5
15/9-F-12,1799.6916,1.0,1.0001225,1.2254714965820312E-4,0,1.2254714965820312E-4
15/9-F-12,1799.844,1.0,1.0000095,9.5367431640625E-6,0,9.5367431640625E-6
15/9-F-12,1800.1488,1.0,1.0001225,1.2254714965820312E-4,0,1.2254714965820312E-4
15/9-F-12,1800.3012,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1801.2156,1.0,1.0000725,7.2479248046875E-5,0,7.2479248046875E-5
15/9-F-12,1801.8252,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1801.9776,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1804.2636,1.0,0.99999416,-5.841255187988281E-6,0,-5.841255187988281E-6
15/9-F-12,1806.0924,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1806.8544,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1807.7688,1.0,1.0000219,2.193450927734375E-5,0,2.193450927734375E-5
15/9-F-12,1808.3784,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1809.9024,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1810.3596,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1810.5120000000002,1.0,0.99993443,-6.556510925292969E-5,0,-6.556510925292969E-5
15/9-F-12,1811.7312,1.0,1.0001225,1.2254714965820312E-4,0,1.2254714965820312E-4
15/9-F-12,1813.4076,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1814.3220000000001,1.0,1.0000219,2.193450927734375E-5,0,2.193450927734375E-5
15/9-F-12,1814.9316,1.0,1.0000589,5.888938903808594E-5,0,5.888938903808594E-5
15/9-F-12,1815.6936,1.0,1.0000219,2.193450927734375E-5,0,2.193450927734375E-5
15/9-F-12,1817.0652,1.0,1.0000038,3.814697265625E-6,0,3.814697265625E-6
15/9-F-12,1817.37,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1817.5224,1.0,1.0000265,2.6464462280273438E-5,0,2.6464462280273438E-5
15/9-F-12,1818.894,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1819.1988,1.0,1.0000038,3.814697265625E-6,0,3.814697265625E-6
15/9-F-12,1820.1132,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1821.942,1.0,1.0001225,1.2254714965820312E-4,0,1.2254714965820312E-4
15/9-F-12,1822.0944,1.0,1.000072,7.200241088867188E-5,0,7.200241088867188E-5
15/9-F-12,1823.6184,1.0,1.0001225,1.2254714965820312E-4,0,1.2254714965820312E-4
15/9-F-12,1824.2279999999998,1.0,1.0000582,5.817413330078125E-5,0,5.817413330078125E-5
15/9-F-12,1825.4472,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1825.5996,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1825.7520000000002,1.0,1.0001283,1.2826919555664062E-4,0,1.2826919555664062E-4
15/9-F-12,1825.9044,1.0,1.0000038,3.814697265625E-6,0,3.814697265625E-6
15/9-F-12,1826.9712,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1828.0379999999998,1.0,0.99993443,-6.556510925292969E-5,0,-6.556510925292969E-5
15/9-F-12,1828.1904,1.0,1.0001225,1.2254714965820312E-4,0,1.2254714965820312E-4
15/9-F-12,1828.8,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1829.8668,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1830.0192,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1831.848,1.0,1.0000589,5.888938903808594E-5,0,5.888938903808594E-5
15/9-F-12,1833.6768,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1834.4388,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1835.0484,1.0,1.0000265,2.6464462280273438E-5,0,2.6464462280273438E-5
15/9-F-12,1835.3532,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1835.8104,1.0,0.99999094,-9.059906005859375E-6,0,-9.059906005859375E-6
15/9-F-12,1836.7248,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1837.3344,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1837.6392,1.0,1.0000219,2.193450927734375E-5,0,2.193450927734375E-5
15/9-F-12,1838.8584,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1839.7728,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1840.0776,1.0,0.99993443,-6.556510925292969E-5,0,-6.556510925292969E-5
15/9-F-12,1840.23,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1840.6872,1.0,1.0000589,5.888938903808594E-5,0,5.888938903808594E-5
15/9-F-12,1842.2112,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1842.3636,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1844.3448,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1844.9544,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1845.1068,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1846.6308,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1848.612,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1848.7644,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1849.0692,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1849.2216,1.0,0.99996924,-3.075599670410156E-5,0,-3.075599670410156E-5
15/9-F-12,1849.8312,1.0,0.99996924,-3.075599670410156E-5,0,-3.075599670410156E-5
15/9-F-12,1849.9836,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1850.2884,1.0,1.0000777,7.772445678710938E-5,0,7.772445678710938E-5
15/9-F-12,1850.7456,1.0,1.0002842,2.841949462890625E-4,0,2.841949462890625E-4
15/9-F-12,1850.898,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1852.1172,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1852.7268,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1852.8792,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1853.4888,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1853.6412,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1854.0984,1.0,0.99996006,-3.993511199951172E-5,0,-3.993511199951172E-5
15/9-F-12,1857.1464,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1857.2988,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1857.6036,1.0,0.99996924,-3.075599670410156E-5,0,-3.075599670410156E-5
15/9-F-12,1858.3656,1.0,1.0001225,1.2254714965820312E-4,0,1.2254714965820312E-4
15/9-F-12,1858.8228,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1860.6516,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1861.8708,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1864.1568,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1864.3092,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1865.0712,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1865.2236,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1865.8332,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1868.5764,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1869.6432,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1869.7956,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1870.1004,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1870.5576,1.0,1.0000091,9.059906005859375E-6,0,9.059906005859375E-6
15/9-F-12,1871.6244,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1871.9292,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1872.5388,1.0,0.99999416,-5.841255187988281E-6,0,-5.841255187988281E-6
15/9-F-12,1872.6912,1.0,0.99999416,-5.841255187988281E-6,0,-5.841255187988281E-6
15/9-F-12,1873.1484,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1873.4532,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1873.9104,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1874.0628,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1874.9772,1.0,0.99996924,-3.075599670410156E-5,0,-3.075599670410156E-5
15/9-F-12,1876.1964,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1877.1108,1.0,1.0000429,4.291534423828125E-5,0,4.291534423828125E-5
15/9-F-12,1877.7204,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1878.1776,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1878.33,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1881.378,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1881.6828,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1881.8352,1.0,0.9999382,-6.181001663208008E-5,0,-6.181001663208008E-5
15/9-F-12,1883.2068,1.0,1.0000525,5.245208740234375E-5,0,5.245208740234375E-5
15/9-F-12,1883.664,1.0,0.99993443,-6.556510925292969E-5,0,-6.556510925292969E-5
15/9-F-12,1883.8164,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1884.7308,1.0,0.9999925,-7.510185241699219E-6,0,-7.510185241699219E-6
15/9-F-12,1885.0356,1.0,0.9999925,-7.510185241699219E-6,0,-7.510185241699219E-6
15/9-F-12,1885.6452,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1885.7976,1.0,1.0001621,1.621246337890625E-4,0,1.621246337890625E-4
15/9-F-12,1887.6264,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1887.9312,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1888.5408,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
15/9-F-12,1888.8456,1.0,0.9999925,-7.510185241699219E-6,0,-7.510185241699219E-6
15/9-F-12,1889.3028,1.0,1.0000219,2.193450927734375E-5,0,2.193450927734375E-5
15/9-F-12,1889.6076,1.0,0.9999867,-1.329183578491211E-5,0,-1.329183578491211E-5
