WELL,DEPTH,VSH,prediction,error,abs_error_decile
15/9-F-5,3717.0359999999996,0.250163,0.25467503,0.004512030708312964,0
15/9-F-5,3717.4932,0.248344,0.25467503,0.006331030708312979,0
15/9-F-5,3719.6268,0.271866,0.27164233,-2.236726913452114E-4,0
15/9-F-5,3719.7792,0.28479899999999997,0.2776854,-0.00711359617614743,0
15/9-F-5,3720.0840000000003,0.30192399999999997,0.2995629,-0.0023610987415313422,0
15/9-F-5,3721.4556,0.30384,0.3095988,0.005758803520202638,0
15/9-F-5,3721.7604,0.23274499999999998,0.2469405,0.01419549358367922,0
15/9-F-5,3723.4368,0.15626099999999998,0.18093115,0.024670150913238542,0
15/9-F-5,3723.7416,0.18064000000000002,0.21497342,0.03433341990470884,0
15/9-F-5,3723.8940000000002,0.18212,0.21497342,0.03285341990470886,0
15/9-F-5,3724.3512,0.17236700000000002,0.18182284,0.009455836399078349,0
15/9-F-5,3728.1612,0.489741,0.46461135,-0.02512964850997923,0
15/9-F-5,3729.99,0.5127079999999999,0.5046909,-0.0080171144561767,0
15/9-F-5,3730.2948,0.623905,0.6162368,-0.007668194084167523,0
15/9-F-5,3730.9044,0.615813,0.60514987,-0.010663134849548395,0
15/9-F-5,3731.0568,0.62617,0.61768264,-0.008487364215850834,0
15/9-F-5,3731.514,0.43066400000000005,0.4271369,-0.0035271019592285624,0
15/9-F-5,3732.1236,0.357879,0.3750115,0.017132503696441648,0
15/9-F-5,3733.038,0.38205900000000004,0.3828352,7.762093696593864E-4,0
15/9-F-5,3733.6476,0.404476,0.38002425,-0.024451745677948,0
15/9-F-5,3734.1048,0.41197399999999995,0.4001441,-0.011829899810790967,0
15/9-F-5,3737.7624,1.0,0.99970335,-2.9665231704711914E-4,0
15/9-F-5,3737.9148,1.0,0.9995819,-4.1812658309936523E-4,0
15/9-F-5,3739.4388,0.970826,0.97442985,0.0036038458099365567,0
15/9-F-5,3739.7436,1.0,1.0018382,0.0018382072448730469,0
15/9-F-5,3740.658,1.0,1.0001752,1.7523765563964844E-4,0
15/9-F-5,3741.8772,1.0,1.0018382,0.0018382072448730469,0
15/9-F-5,3743.4012,1.0,1.0005269,5.269050598144531E-4,0
15/9-F-5,3744.468,0.793971,0.7914531,-0.002517876907348615,0
15/9-F-5,3744.6204,0.7114149999999999,0.70039696,-0.011018044986724762,0
15/9-F-5,3744.7728,0.624145,0.61055017,-0.013594834823608348,0
15/9-F-5,3747.2112,0.541516,0.5191425,-0.022373491493225095,0
15/9-F-5,3747.5159999999996,0.5982149999999999,0.5861876,-0.012027398910522402,0
15/9-F-5,3748.4304,0.5323869999999999,0.5042067,-0.0281802829856872,0
15/9-F-5,3748.5828,0.514155,0.48633143,-0.027823566942214994,0
15/9-F-5,3749.3448,0.534736,0.51452845,-0.02020754664993285,0
15/9-F-5,3750.4116,0.560403,0.55847085,-0.00193215477752684,0
15/9-F-5,3751.6308,0.599816,0.5912597,-0.008556282058715836,0
15/9-F-5,3752.3928,0.5999720000000001,0.5912597,-0.008712282058715881,0
15/9-F-5,3753.0024,0.6454850000000001,0.6309445,-0.014540509567260829,0
15/9-F-5,3756.0504,0.587721,0.574209,-0.013512025161743213,0
15/9-F-5,3756.3552,0.586683,0.5735078,-0.013175214202880814,0
15/9-F-5,3756.5076,0.643285,0.6243373,-0.01894768444061279,0
15/9-F-5,3757.422,0.572137,0.56733584,-0.0048011559600830145,0
15/9-F-5,3758.3364,0.62975,0.6186007,-0.01114927387237552,0
15/9-F-5,3758.4888,0.688801,0.6804707,-0.008330294967651364,0
15/9-F-5,3758.6412,0.723775,0.7072679,-0.016507119560241645,0
15/9-F-5,3761.994,0.614509,0.6067963,-0.0077126757469176965,0
15/9-F-5,3763.518,0.358119,0.36764538,0.00952638288116453,0
15/9-F-5,3763.6704,0.33126500000000003,0.32951805,-0.0017469500446319897,0
15/9-F-5,3763.9752,0.286952,0.28973588,0.0027838834743499907,0
15/9-F-5,3764.7372,0.325113,0.3244176,-6.954089050292822E-4,0
15/9-F-5,3764.8896,0.361954,0.36905956,0.007105562683105471,0
15/9-F-5,3765.3468,0.32595799999999997,0.31753907,-0.008418933923721283,0
15/9-F-5,3765.4992,0.353066,0.34647924,-0.00658676292037963,0
15/9-F-5,3766.566,0.41552,0.42484152,0.009321523170471191,0
15/9-F-5,3769.614,0.373631,0.39070725,0.017076254409790048,0
15/9-F-5,3769.9188,0.375303,0.38940987,0.014106869909286501,0
15/9-F-5,3770.0712,0.385096,0.39710173,0.012005730108261115,0
15/9-F-5,3770.8332,0.40610300000000005,0.41426307,0.008160069629669142,0
15/9-F-5,3770.9856,0.424712,0.4168175,-0.007894513713836648,0
15/9-F-5,3772.5096,0.916825,0.9091564,-0.007668617916107179,0
15/9-F-5,3773.2716,0.552135,0.5425235,-0.00961149669647221,0
15/9-F-5,3775.1004,0.33374699999999996,0.34005463,0.006307631233215372,0
15/9-F-5,3775.5576,0.368498,0.3690424,5.44396545410164E-4,0
15/9-F-5,3777.5388,0.26559499999999997,0.29190373,0.02630873420715335,0
15/9-F-5,3779.0628,0.49849,0.4895906,-0.008899414768218983,0
15/9-F-5,3779.52,0.592955,0.58059716,-0.012357837753295908,0
15/9-F-5,3779.6724,0.545459,0.52371114,-0.02174785507583621,0
15/9-F-5,3780.4344,0.385687,0.3926341,0.00694709376144409,0
15/9-F-12,1349.9592,0.601791,0.6461539,0.04436292684936527,0
15/9-F-12,1350.7212,0.596789,0.65008473,0.05329573396301268,0
15/9-F-12,1350.8736,0.624297,0.68146765,0.057170652320861826,0
15/9-F-12,1351.3308,0.653949,0.70028305,0.04633405053710937,0
15/9-F-12,1353.0072,0.650204,0.6428158,-0.007388171676635746,0
15/9-F-12,1353.3120000000001,0.650204,0.64610016,-0.004103836540222172,0
15/9-F-12,1353.9216,0.650204,0.6566738,0.006469789024353023,0
15/9-F-12,1354.2264,0.650204,0.6566738,0.006469789024353023,0
15/9-F-12,1355.1408,0.650204,0.64581907,-0.004384932044982914,0
15/9-F-12,1355.598,0.650204,0.65107095,8.669524154663044E-4,0
15/9-F-12,1357.2744,0.650204,0.6699861,0.019782128807067867,0
15/9-F-12,1357.4268,0.650204,0.64522135,-0.0049826474227905315,0
15/9-F-12,1358.0364,1.0,0.99645555,-0.003544449806213379,0
15/9-F-12,1358.646,0.963419,0.96595174,0.002532740741729711,0
15/9-F-12,1358.9508,1.0,0.99888384,-0.0011161565780639648,0
15/9-F-12,1360.17,1.0,0.9982116,-0.0017883777618408203,0
15/9-F-12,1360.4748,1.0,0.9964093,-0.003590703010559082,0
15/9-F-12,1360.7796,1.0,0.9982116,-0.0017883777618408203,0
15/9-F-12,1360.932,1.0,0.9982116,-0.0017883777618408203,0
15/9-F-12,1361.5416,1.0,0.9988158,-0.001184225082397461,0
15/9-F-12,1363.5228,1.0,0.9988158,-0.001184225082397461,0
15/9-F-12,1363.8276,1.0,0.9982116,-0.0017883777618408203,0
15/9-F-12,1365.9612,1.0,0.9993217,-6.783008575439453E-4,0
15/9-F-12,1367.6376,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1368.2472,1.0,0.9992093,-7.90715217590332E-4,0
15/9-F-12,1368.3996,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1368.5520000000001,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1368.8568,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1369.4664,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1369.9236,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1370.3808,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1370.5332,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1370.838,0.9134040000000001,0.9588474,0.04544340352630605,0
15/9-F-12,1371.6,0.980925,0.99990636,0.018981361103057814,0
15/9-F-12,1375.2576,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1376.172,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1376.6292,1.0,0.9993014,-6.986260414123535E-4,0
15/9-F-12,1376.934,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1378.6104,0.96667,0.9763043,0.009634292678832979,0
15/9-F-12,1380.5916,1.0,0.9992093,-7.90715217590332E-4,0
15/9-F-12,1381.0488,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1381.8108,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1382.4204,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1382.5728,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1382.8776,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1383.4872,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1384.4016,0.99718,0.996959,-2.21028976440385E-4,0
15/9-F-12,1385.7732,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1387.2972,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1387.7544,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1388.364,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1388.5164,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1389.7356,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1390.9548,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1391.7168,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1393.3932,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1393.8504,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1394.6124,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1394.7648,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1396.8984,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1399.4892,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1399.9464,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1401.318,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1402.2324,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1403.4516,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1404.2136,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1404.6708,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1404.9756,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1406.3472,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1406.4996,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1408.7856,0.9891770000000001,0.98891866,-2.5833792877205664E-4,0
15/9-F-12,1409.3952,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1409.5476,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1409.8524,0.987426,0.9855746,-0.0018513969192505142,0
15/9-F-12,1410.9192,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1414.2720000000002,1.0,0.9993217,-6.783008575439453E-4,0
15/9-F-12,1415.0339999999999,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1415.9484,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1416.2532,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1417.1676,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1417.7772,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1418.5392,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1418.9964,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1419.3012,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1420.2156,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1420.368,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1420.5204,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1420.8252,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1420.9776,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1421.4348,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1422.0444,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1422.9588,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1424.0256,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1424.1779999999999,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1424.6352,1.0,0.9993014,-6.986260414123535E-4,0
15/9-F-12,1425.8544,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1426.6164,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1428.2928,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1428.75,1.0,0.9993014,-6.986260414123535E-4,0
15/9-F-12,1429.2072,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1429.6644,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1430.1216,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1430.5788,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1431.3408,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1431.4932,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1431.7979999999998,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1432.4076,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1432.56,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1432.8648,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1437.2844,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1438.1988,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1438.9608,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1439.418,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1440.3324,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1440.6372,1.0,0.9992093,-7.90715217590332E-4,0
15/9-F-12,1441.2468,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1442.6184,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1443.3804,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1444.2948,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1445.3616,1.0,0.9992093,-7.90715217590332E-4,0
15/9-F-12,1445.514,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1445.6664,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1447.6476,1.0,0.9993014,-6.986260414123535E-4,0
15/9-F-12,1448.5620000000001,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1448.8668,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1449.4764,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1449.7812,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1450.086,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1450.2384,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1451.1528,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1451.7624,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1452.2196,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1453.134,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1453.2864,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1454.0484,1.0,0.9987891,-0.001210927963256836,0
15/9-F-12,1454.5056,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1455.42,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1456.0296,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1456.6392,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1457.0964,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1459.23,1.0,0.9992093,-7.90715217590332E-4,0
15/9-F-12,1459.5348,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1459.8396,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1460.4492,1.0,0.9987891,-0.001210927963256836,0
15/9-F-12,1460.9064,1.0,0.99888384,-0.0011161565780639648,0
15/9-F-12,1462.2779999999998,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1462.8876,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1463.04,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1463.1924,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1464.8688,1.0,0.9987891,-0.001210927963256836,0
15/9-F-12,1465.0212,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1465.4784,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1465.9356,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1466.5452,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1466.85,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1467.3072,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1467.7644,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1470.2028,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1471.5744,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1472.6412,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1472.7936,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1473.0984,1.0,0.9987891,-0.001210927963256836,0
15/9-F-12,1473.5556,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1474.9272,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1475.6892,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1477.0608,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1478.1276,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1478.7372,1.0,0.9993014,-6.986260414123535E-4,0
15/9-F-12,1479.1944,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1480.2612,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1480.4136,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1481.6328,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1482.2424,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1482.6996,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1483.614,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1484.376,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1484.5284,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1484.6808,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1484.8332,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1486.662,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1486.9668,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1487.8812,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1488.6432,1.0,0.99895406,-0.0010459423065185547,0
15/9-F-12,1488.7956,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1488.9479999999999,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1489.4052,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1489.8624,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1490.6244,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1492.3008,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1492.7579999999998,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1493.3676,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1493.6724,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1493.8248,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1493.9772,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1494.1296,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1494.5868,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1494.8916,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1495.0439999999999,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1495.6536,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1495.9584,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1496.7204,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1497.0252,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1498.3968,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1498.854,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1499.0064,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1500.6828,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1501.2924,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1501.902,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1502.664,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1503.4260000000002,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1503.8832,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1504.4928,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1505.7120000000002,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1506.0168,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1506.474,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1508.1504,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1508.3028,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1508.76,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1508.9124,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1509.3696,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1510.8936,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1511.9604,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1513.0272,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1515.4656,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1515.618,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1515.9228,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1516.38,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1517.5992,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1518.8184,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1518.9708,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1521.714,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1522.0188,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1522.3236,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1522.6284,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1523.0856,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1523.6952,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1525.0668,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1526.1336,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1526.286,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1526.7432,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1527.0479999999998,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1527.3528,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1527.6576,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1527.81,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1528.5720000000001,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1529.1816,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1530.5532,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1531.1628,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1532.5344,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1532.9916,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1535.2776,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1535.5824,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1536.954,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1538.4779999999998,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1539.6972,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1541.8308,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1542.1356,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1542.5928,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1542.7452,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1543.2024,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1543.5072,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1543.6596,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1543.8120000000001,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1543.9644,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1544.5739999999998,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1546.098,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1546.4028,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1549.4508,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1550.0604,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1550.8224,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1551.8892,0.9996799999999999,0.9992002,-4.797751235960934E-4,0
15/9-F-12,1552.3464,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1552.6512,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1552.8036,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1553.1084,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1554.6324,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1555.0896,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1555.5468,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1556.004,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1556.1564,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1556.6136,0.9956780000000001,0.9969499,0.001271911117553648,0
15/9-F-12,1557.6804,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1557.9852,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1560.2712,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1561.4904,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1563.3192,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1565.3004,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1566.5196,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1567.5864,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1568.0436,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1569.1104,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1569.5676,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1569.8724,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1570.7868,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1571.0916,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1572.006,1.0,0.9992002,-7.997751235961914E-4,0
15/9-F-12,1572.7679999999998,1.0,0.9992002,-7.997751235961914E-4,0
