MD_ft,Deviation,Azimuth,TVD_ft,WellName,DL,CF,North,East,Res
6932.414698,0.2192133540504878,4.278500128338899,6681.003937,15/9-F-12,0.017462754807632697,1.0000254130920896,-304.95587325538645,-1332.695214726875,1367.1410388064821
6965.223097,0.20525072003453315,4.263839362622147,6713.057743,15/9-F-12,0.01430070861397172,1.0000170428707826,-307.9055085695155,-1338.9447016834838,1373.8918139263096
6998.031496,0.19722220547535926,4.24446620792501,6745.209974,15/9-F-12,0.008914226869225054,1.0000066220060104,-310.80519043450903,-1344.8262071611964,1380.2743907892375
7030.839895,0.19024088846738194,4.223696789826278,6777.395013,15/9-F-12,0.008045977528469837,1.0000053948477907,-313.711262104261,-1350.4339259638612,1386.3933584539475
7063.648294,0.18099064343181195,4.19524792301877,6809.645669,15/9-F-12,0.010636499340107639,1.000009428033182,-316.6274386122036,-1355.7395446219784,1392.2221976875437
7096.456693,0.17383479349863523,4.144284308860535,6841.961942,15/9-F-12,0.011492430246522118,1.0000110064747834,-319.6138960554345,-1360.6979069875804,1397.73096003205
7129.265092,0.1689478715930511,4.080579791162743,6874.278215,15/9-F-12,0.011911847402867881,1.0000118245101597,-322.7695517260619,-1365.315398010431,1402.9491507413318
7162.073491,0.16598081186466074,4.011639285708966,6906.627297,15/9-F-12,0.011866487023437969,1.0000117346247626,-326.14622768715475,-1369.6129185426278,1407.910120878963
7194.88189,0.16231562043547265,3.929259745014834,6938.976378,15/9-F-12,0.013948467785680825,1.0000162136282493,-329.76413047983146,-1373.5633981943777,1412.5936395901
7227.690289,0.16057029118347832,3.8439131445923116,6971.358268,15/9-F-12,0.013826187090798091,1.0000159305919907,-333.6365040588447,-1377.136485082332,1416.975022851683
7260.498688,0.158824961931484,3.7533305564138058,7003.772966,15/9-F-12,0.014505790675642371,1.0000175351992326,-337.76257431648344,-1380.3207688528528,1421.0450314945788
7293.307087,0.15742869852988853,3.6620498365345022,7036.154856,15/9-F-12,0.014437529965253946,1.0000173705513673,-342.1179104545489,-1383.0897054255056,1424.7742971810653
7326.115486,0.1562069680534925,3.5704200508048,7068.569554,15/9-F-12,0.014358446659324947,1.0000171807700797,-346.6702589986838,-1385.4298119210418,1428.1442617025032
7358.923885,0.15550883635269477,3.4838517199058816,7100.984252,15/9-F-12,0.013452799693689071,1.000015081757913,-351.3846583722743,-1387.3437009074785,1431.1511878858428
7391.732283,0.1567305668290908,3.4061845681921334,7133.39895,15/9-F-12,0.012135781760015577,1.000012273280668,-356.2494997226479,-1388.8660457708634,1433.8279531198402
